,0
1861,"[ 4.66803918e-01 -3.19998585e-04  9.23410739e-01 -7.78678406e-04
  1.37196954e+00 -7.58409044e-04  1.81229756e+00 -1.24234745e-03
  2.24439480e+00 -2.23049362e-03  2.66844402e+00 -2.73969061e-03
  3.08604601e+00 -5.10177886e-03  3.49774906e+00 -6.36728750e-03
  3.90318763e+00 -8.50253044e-03  4.30334490e+00 -1.16902710e-02
  4.69858638e+00 -1.39641951e-02  5.09051287e+00 -1.76561434e-02
  5.47734080e+00 -2.14174323e-02  5.86103651e+00 -2.56135884e-02
  6.24178274e+00 -2.92614546e-02  6.61823082e+00 -3.41445817e-02
  6.99038074e+00 -4.02629696e-02  7.35958119e+00 -4.58330677e-02
  7.72368310e+00 -5.14725064e-02  8.08250369e+00 -5.81644428e-02
  8.43622573e+00 -6.49257197e-02  8.78270015e+00 -7.23739676e-02
  9.12291011e+00 -8.06919499e-02  9.45605520e+00 -8.87137462e-02
  9.77882043e+00 -9.78573807e-02  1.00933549e+01 -1.07505223e-01
  1.03967091e+01 -1.17108983e-01  1.06898662e+01 -1.26851425e-01
  1.09706771e+01 -1.37350178e-01  1.32312754e+01 -2.49391629e-01]"
1862,"[ 3.33070925e-01  1.32632023e-03  6.41149661e-01  2.02770555e-03
  9.26210588e-01  3.15383829e-03  1.18827870e+00  3.70503092e-03
  1.42737900e+00  2.68159593e-03  1.64646055e+00  2.15790054e-03
  1.84454866e+00  1.10925983e-03  2.02666677e+00 -1.33902672e-03
  2.19276488e+00 -3.18758410e-03  2.34586706e+00 -5.36110762e-03
  2.48897236e+00 -7.78460510e-03  2.62308047e+00 -1.04330791e-02
  2.75219014e+00 -1.32065402e-02  2.87727607e+00 -1.50803033e-02
  2.99936293e+00 -1.70290585e-02  3.12247448e+00 -1.99525039e-02
  3.24556103e+00 -2.18762618e-02  3.37064696e+00 -2.37500249e-02
  3.49773226e+00 -2.55737932e-02  3.62784162e+00 -2.83222569e-02
  3.76092505e+00 -2.99960408e-02  3.89703254e+00 -3.25945200e-02
  4.03513940e+00 -3.51430045e-02  4.17627032e+00 -3.86161843e-02
  4.32037531e+00 -4.10146844e-02  4.46547998e+00 -4.33881871e-02
  4.61260903e+00 -4.67113825e-02  4.76173745e+00 -4.99845831e-02
  4.91284025e+00 -5.22081014e-02  6.65799510e+00 -7.65913940e-02]"
1863,"[ 1.01664014e+00 -1.53242608e-02  2.02307071e+00 -4.13145829e-02
  3.02025561e+00 -7.82373052e-02  4.00749728e+00 -1.24862209e-01
  4.98383185e+00 -1.80922956e-01  5.94802910e+00 -2.47117087e-01
  6.90185192e+00 -3.20819302e-01  7.84380377e+00 -4.03691021e-01
  8.77441731e+00 -4.93804485e-01  9.69149845e+00 -5.91590897e-01
  1.05968101e+01 -6.94424955e-01  1.14888557e+01 -8.03968082e-01
  1.23679015e+01 -9.19256396e-01  1.32342140e+01 -1.03932602e+00
  1.40861316e+01 -1.16268039e+00  1.49243520e+01 -1.29054974e+00
  1.57479113e+01 -1.42266771e+00  1.65583059e+01 -1.55737290e+00
  1.73543058e+01 -1.69536284e+00  1.81354797e+01 -1.83444343e+00
  1.89012948e+01 -1.97654244e+00  1.96532479e+01 -2.11999843e+00
  2.03894110e+01 -2.26427874e+00  2.11107482e+01 -2.40964971e+00
  2.18175257e+01 -2.55514745e+00  2.25087796e+01 -2.70050563e+00
  2.31842436e+01 -2.84668812e+00  2.38434866e+01 -2.99150083e+00
  2.44874723e+01 -3.13521009e+00  3.04659988e+01 -4.59733660e+00]"
1864,"[9.50045281e-02 3.73680714e-04 1.98008882e-01 6.94620582e-04
 3.09013063e-01 9.62819603e-04 4.32016982e-01 1.15190735e-03
 5.67027234e-01 2.26186210e-03 7.15037203e-01 3.28611298e-03
 8.78046846e-01 4.21147476e-03 1.05705614e+00 5.03135486e-03
 1.25307166e+00 6.73913892e-03 1.46508683e+00 8.34144129e-03
 1.69410822e+00 1.08316476e-02 1.94012266e+00 1.22098014e-02
 2.20314331e+00 1.44758591e-02 2.48217021e+00 1.76364135e-02
 2.77719017e+00 1.96915078e-02 3.08822297e+00 2.36410770e-02
 3.41324887e+00 2.64983714e-02 3.75328104e+00 3.02567551e-02
 4.10731949e+00 3.49228205e-02 4.47435766e+00 3.95031820e-02
 4.85340876e+00 4.60043888e-02 5.24546617e+00 5.34198700e-02
 5.64852993e+00 6.17628108e-02 6.06161325e+00 7.30397604e-02
 6.48470954e+00 8.62507404e-02 6.91783198e+00 1.03395707e-01
 7.35997401e+00 1.23481276e-01 7.81014882e+00 1.48513995e-01
 8.26735644e+00 1.78500457e-01 1.36987718e+01 1.13371403e+00]"
1865,"[ 9.26923169e-01 -1.33581313e-02  1.83549454e+00 -3.30575154e-02
  2.72518143e+00 -6.10259115e-02  3.59432243e+00 -9.57667623e-02
  4.44248633e+00 -1.35085970e-01  5.27106821e+00 -1.81443972e-01
  6.07770912e+00 -2.32113991e-01  6.86363926e+00 -2.86398488e-01
  7.62859231e+00 -3.45261342e-01  8.37240339e+00 -4.05544576e-01
  9.09480618e+00 -4.68212069e-01  9.79676455e+00 -5.33530160e-01
  1.04790775e+01 -5.98607211e-01  1.11414787e+01 -6.64407101e-01
  1.17839682e+01 -7.30929830e-01  1.24080425e+01 -7.96513978e-01
  1.30143991e+01 -8.62389763e-01  1.36020743e+01 -9.28290847e-01
  1.41744922e+01 -9.93088487e-01  1.47294588e+01 -1.05721388e+00
  1.52698657e+01 -1.12146606e+00  1.57969432e+01 -1.18514746e+00
  1.63091947e+01 -1.24991952e+00  1.68093469e+01 -1.31342327e+00
  1.72985287e+01 -1.37908304e+00  1.77785029e+01 -1.44427351e+00
  1.82497006e+01 -1.51118878e+00  1.87121220e+01 -1.57982887e+00
  1.91701552e+01 -1.64933136e+00  2.40810591e+01 -2.60480807e+00]"
1866,"[ 0.61836658  0.02650994  1.23076951  0.06417491  1.83639147  0.11184082
  2.43407835  0.17032496  3.02318122  0.23748752  3.60370008  0.31332848
  4.17186045  0.39618855  4.72997057  0.48443308  5.27391916  0.57837419
  5.80404301  0.67604044  6.31935642  0.77726345  6.8174074   0.87858086
  7.29802757  0.98097839  7.75975067  1.08116209  8.2014226   1.17994928
  8.62222603  1.27618584  9.02052631  1.36756354  9.39714077  1.4552365
  9.75142049  1.53706487 10.08319706  1.61403439 10.39247049  1.68614504
 10.68039489  1.75257952 10.94992742  1.813843   11.20089969  1.87092121
 11.43610045  1.92530507 11.65685221  1.97519152 11.86791518  2.02240828
 12.070924    2.06926358 12.2681869   2.11412277 14.94115281  2.72699574]"
1867,"[7.57761459e-01 1.60344853e-03 1.50943558e+00 4.92279228e-03
 2.25411743e+00 7.91325715e-03 2.98966827e+00 1.34775648e-02
 3.71223346e+00 1.84310975e-02 4.42271795e+00 2.48186291e-02
 5.11821899e+00 3.05014203e-02 5.79764374e+00 3.74302797e-02
 6.46004028e+00 4.45593289e-02 7.10540861e+00 5.18885680e-02
 7.73274984e+00 5.93710142e-02 8.34206396e+00 6.70066676e-02
 8.93135318e+00 7.47015627e-02 9.50266228e+00 8.15507692e-02
 1.00529006e+01 8.94111305e-02 1.05841129e+01 9.73777162e-02
 1.10933026e+01 1.05309578e-01 1.15824673e+01 1.13300682e-01
 1.20496094e+01 1.21257062e-01 1.24947287e+01 1.29178719e-01
 1.29178254e+01 1.37065652e-01 1.33178535e+01 1.45869774e-01
 1.36939081e+01 1.53546311e-01 1.40469411e+01 1.61141142e-01
 1.43759537e+01 1.68607284e-01 1.46799469e+01 1.75897755e-01
 1.49599196e+01 1.83059536e-01 1.52159188e+01 1.89093732e-01
 1.54478975e+01 1.94999240e-01 1.66869387e+01 2.23243932e-01]"
1868,"[ 9.43031841e-01 -1.21633717e-02  1.88238960e+00 -3.36809459e-02
  2.81834442e+00 -6.35901868e-02  3.74773756e+00 -1.02040165e-01
  4.67372776e+00 -1.48881811e-01  5.59342743e+00 -2.03301658e-01
  6.50752794e+00 -2.66533399e-01  7.41560908e+00 -3.36380805e-01
  8.31520344e+00 -4.14226640e-01  9.20781589e+00 -4.98416986e-01
  1.00912502e+01 -5.89372069e-01  1.09645438e+01 -6.86820736e-01
  1.18270054e+01 -7.89529294e-01  1.26776724e+01 -8.97226589e-01
  1.35143485e+01 -1.01033285e+00  1.43375761e+01 -1.12692300e+00
  1.51448879e+01 -1.24837980e+00  1.59353212e+01 -1.37443210e+00
  1.67074933e+01 -1.50261252e+00  1.74601705e+01 -1.63361244e+00
  1.81923904e+01 -1.76716070e+00  1.89022277e+01 -1.90271499e+00
  1.95911874e+01 -2.03862140e+00  2.02558395e+01 -2.17599154e+00
  2.08976889e+01 -2.31317148e+00  2.15157731e+01 -2.44989007e+00
  2.21084381e+01 -2.58464247e+00  2.26776089e+01 -2.71797099e+00
  2.32213607e+01 -2.84933332e+00  2.77908853e+01 -4.05037848e+00]"
1869,"[ 8.79472022e-01 -1.03423007e-02  1.74585961e+00 -2.62341546e-02
  2.59792222e+00 -4.83545714e-02  3.43594061e+00 -7.57437749e-02
  4.25867425e+00 -1.09080775e-01  5.06516336e+00 -1.48084805e-01
  5.85472893e+00 -1.91515321e-01  6.62709020e+00 -2.40332102e-01
  7.38280869e+00 -2.92615593e-01  8.12064386e+00 -3.49044805e-01
  8.84155550e+00 -4.09900504e-01  9.54418557e+00 -4.72701606e-01
  1.02294939e+01 -5.37728875e-01  1.08974804e+01 -6.04982314e-01
  1.15471853e+01 -6.74181154e-01  1.21788895e+01 -7.44365620e-01
  1.27916331e+01 -8.15254946e-01  1.33873356e+01 -8.87410663e-01
  1.39631179e+01 -9.59990474e-01  1.45214608e+01 -1.03163636e+00
  1.50598834e+01 -1.10370634e+00  1.55805860e+01 -1.17580216e+00
  1.60828896e+01 -1.24668330e+00  1.65665134e+01 -1.31730951e+00
  1.70314573e+01 -1.38768082e+00  1.74799218e+01 -1.45739896e+00
  1.79109470e+01 -1.52618317e+00  1.83254927e+01 -1.59431423e+00
  1.87245187e+01 -1.66207289e+00  2.24073875e+01 -2.37893405e+00]"
1870,"[ 5.04068506e-01 -3.45556731e-03  1.00614813e+00 -7.93307367e-03
  1.50723882e+00 -1.34215193e-02  2.00734057e+00 -1.99209042e-02
  2.50746432e+00 -2.84201682e-02  3.00759906e+00 -3.79193716e-02
  3.50675587e+00 -4.94294538e-02  4.00692362e+00 -6.19284757e-02
  4.50610242e+00 -7.54384369e-02  5.00630317e+00 -9.09372774e-02
  5.50551497e+00 -1.07447057e-01  6.00473778e+00 -1.24956776e-01
  6.50398259e+00 -1.44466374e-01  7.00122751e+00 -1.63997972e-01
  7.49849444e+00 -1.85529449e-01  7.99476142e+00 -2.07071926e-01
  8.49003947e+00 -2.29625341e-01  8.98231770e+00 -2.52211757e-01
  9.47360699e+00 -2.75809111e-01  9.96189646e+00 -2.99439465e-01
  1.04461752e+01 -3.22113878e-01  1.09274651e+01 -3.45821230e-01
  1.14037443e+01 -3.68583642e-01  1.18730239e+01 -3.91423052e-01
  1.23372928e+01 -4.13317521e-01  1.27925513e+01 -4.34311049e-01
  1.32388103e+01 -4.55403575e-01  1.36760588e+01 -4.75595160e-01
  1.41022971e+01 -4.94907802e-01  1.78654785e+01 -6.72524387e-01]"
1871,"[ 4.19338267e-01 -2.32758248e-03  8.37677147e-01 -4.69015782e-03
  1.25401725e+00 -7.12271887e-03  1.67039235e+00 -1.05546675e-02
  2.08476867e+00 -1.40566018e-02  2.49714622e+00 -1.76285218e-02
  2.90952377e+00 -2.12004419e-02  3.31993753e+00 -2.58417352e-02
  3.72831753e+00 -2.95536266e-02  4.13473374e+00 -3.43348913e-02
  4.53715241e+00 -3.92561275e-02  4.93657291e+00 -4.42823422e-02
  5.33099647e+00 -4.94835211e-02  5.72038810e+00 -5.38602768e-02
  6.10281902e+00 -5.94813700e-02  6.47921861e+00 -6.43130328e-02
  6.84762311e+00 -6.94246385e-02  7.20703311e+00 -7.48511798e-02
  7.55744863e+00 -8.05926568e-02  7.89986905e+00 -8.66140767e-02
  8.23126121e+00 -9.20210303e-02  8.55365889e+00 -9.77429197e-02
  8.86706207e+00 -1.03779745e-01  9.17047138e+00 -1.10166498e-01
  9.46485121e+00 -1.15868800e-01  9.75023655e+00 -1.21886038e-01
  1.00276268e+01 -1.28183218e-01  1.02979863e+01 -1.33725961e-01
  1.05603508e+01 -1.39548646e-01  1.30404528e+01 -1.84790504e-01]"
1872,"[7.21792631e-01 3.52106353e-03 1.43549212e+00 8.62361113e-03
 2.13805055e+00 1.61503614e-02 2.82951990e+00 2.51026660e-02
 3.50485494e+00 3.62192904e-02 4.16515828e+00 4.75549146e-02
 4.80832868e+00 6.10028821e-02 5.43341944e+00 7.55125679e-02
 6.04043059e+00 9.10839721e-02 6.62941409e+00 1.06718446e-01
 7.19931932e+00 1.23362662e-01 7.75019825e+00 1.40017972e-01
 8.28404819e+00 1.56788328e-01 8.79981850e+00 1.74620403e-01
 9.29861180e+00 1.91568876e-01 9.78042807e+00 2.07633747e-01
 1.02451634e+01 2.24812313e-01 1.06939723e+01 2.40160606e-01
 1.11247535e+01 2.55571969e-01 1.15395564e+01 2.70151707e-01
 1.19363836e+01 2.83795866e-01 1.23162338e+01 2.96556424e-01
 1.26770577e+01 3.09328076e-01 1.30189593e+01 3.20113524e-01
 1.33428332e+01 3.30962042e-01 1.36467861e+01 3.39772381e-01
 1.39327114e+01 3.48645790e-01 1.42006610e+01 3.56583620e-01
 1.44496363e+01 3.63533896e-01 1.62067562e+01 4.06921608e-01]"
1873,"[ 8.73992311e-01 -3.80000046e-03  1.72297194e+00 -1.15198887e-02
  2.54494529e+00 -2.11532676e-02  3.34090597e+00 -3.47033307e-02
  4.11085396e+00 -5.21700779e-02  4.85579567e+00 -7.15567231e-02
  5.57372471e+00 -9.48568488e-02  6.26764426e+00 -1.21080071e-01
  6.93555434e+00 -1.50219982e-01  7.57945813e+00 -1.81282996e-01
  8.19935243e+00 -2.15269105e-01  8.79524365e+00 -2.50178322e-01
  9.36713179e+00 -2.86010646e-01  9.91601684e+00 -3.22769279e-01
  1.04408988e+01 -3.60451020e-01  1.09427841e+01 -3.97059082e-01
  1.14216663e+01 -4.34593454e-01  1.18775519e+01 -4.71054147e-01
  1.23104375e+01 -5.07441155e-01  1.27223265e+01 -5.42760892e-01
  1.31112155e+01 -5.78006944e-01  1.34801047e+01 -6.13188923e-01
  1.38299972e+01 -6.47310038e-01  1.41598898e+01 -6.81367079e-01
  1.44727825e+01 -7.15369657e-01  1.47696720e+01 -7.50320972e-01
  1.50525584e+01 -7.86227430e-01  1.53234449e+01 -8.22095445e-01
  1.55833250e+01 -8.59928208e-01  1.82823762e+01 -1.47257822e+00]"
1874,"[7.06144072e-01 1.24490549e-03 1.40032297e+00 3.40337028e-03
 2.08054250e+00 6.62765426e-03 2.74680265e+00 1.09177574e-02
 3.39917957e+00 1.72707777e-02 4.03851808e+00 2.36163893e-02
 4.66197915e+00 3.21771779e-02 5.27155699e+00 4.28008836e-02
 5.86610223e+00 5.35694405e-02 6.44668809e+00 6.54038166e-02
 7.01124426e+00 7.74591739e-02 7.56092009e+00 9.16535782e-02
 8.09548719e+00 1.04995736e-01 8.61502170e+00 1.18482745e-01
 9.11860263e+00 1.33187833e-01 9.60707484e+00 1.47040674e-01
 1.00805145e+01 1.61038366e-01 1.05378482e+01 1.74259942e-01
 1.09790762e+01 1.86705401e-01 1.14032012e+01 1.98450873e-01
 1.18112966e+01 2.10417327e-01 1.22012157e+01 2.20762825e-01
 1.25741081e+01 2.31405435e-01 1.29268302e+01 2.40579350e-01
 1.32604551e+01 2.49205538e-01 1.35729126e+01 2.56439161e-01
 1.38653520e+01 2.64198285e-01 1.41366239e+01 2.70564844e-01
 1.43857313e+01 2.75614968e-01 1.58133418e+01 3.08025125e-01]"
1875,"[ 6.35136675e-01 -1.18471528e-03  1.25430026e+00 -3.29691035e-03
  1.85549410e+00 -6.45252019e-03  2.43760396e+00 -8.71287533e-03
  2.99869117e+00 -1.11922292e-02  3.53775740e+00 -1.39485494e-02
  4.05380434e+00 -1.70398032e-02  4.54677402e+00 -1.94676723e-02
  5.01572609e+00 -2.22884426e-02  5.46154293e+00 -2.34475097e-02
  5.88234385e+00 -2.50574455e-02  6.28112378e+00 -2.69443476e-02
  6.65676850e+00 -2.71695464e-02  7.00939392e+00 -2.77296789e-02
  7.33994039e+00 -2.75684593e-02  7.64946422e+00 -2.76262383e-02
  7.93990405e+00 -2.67887627e-02  8.20932123e+00 -2.61702858e-02
  8.46071071e+00 -2.55969052e-02  8.69507081e+00 -2.50106534e-02
  8.91134525e+00 -2.34711795e-02  9.11264490e+00 -2.28012178e-02
  9.29791349e+00 -2.20604175e-02  9.46814934e+00 -2.11908110e-02
  9.62534908e+00 -2.00764633e-02  9.76951271e+00 -1.87173745e-02
  9.90169652e+00 -1.80538956e-02  1.00228409e+01 -1.70297405e-02
  1.01350003e+01 -1.65272928e-02  1.09779032e+01 -7.65140776e-03]"
1876,"[7.03026440e-01 1.35102458e-03 1.38791318e+00 4.68987315e-03
 2.05577061e+00 8.07565164e-03 2.70548833e+00 1.34492541e-02
 3.33712233e+00 1.98122482e-02 3.95172701e+00 2.62221722e-02
 4.54919043e+00 3.46758909e-02 5.13062296e+00 4.32325102e-02
 5.69497019e+00 5.28344919e-02 6.24422900e+00 6.35937773e-02
 6.77740095e+00 7.54543959e-02 7.29554044e+00 8.74738858e-02
 7.79958994e+00 1.00706650e-01 8.28954944e+00 1.15152689e-01
 8.76652932e+00 1.28871109e-01 9.22941920e+00 1.43802802e-01
 9.68027192e+00 1.59061280e-01 1.01191435e+01 1.73648109e-01
 1.05459778e+01 1.88561721e-01 1.09607751e+01 2.03802117e-01
 1.13645895e+01 2.18426835e-01 1.17563668e+01 2.33378336e-01
 1.21361629e+01 2.47658188e-01 1.25049763e+01 2.61322363e-01
 1.28608100e+01 2.74258918e-01 1.32046626e+01 2.86523824e-01
 1.35355355e+01 2.98061110e-01 1.38544272e+01 3.08926748e-01
 1.41593409e+01 3.19008795e-01 1.66413681e+01 3.88037892e-01]"
1877,"[ 4.34092194e-01 -9.83500339e-04  8.66161919e-01 -2.92074024e-03
  1.29720891e+00 -5.83471769e-03  1.72625643e+00 -8.70269919e-03
  2.15228175e+00 -1.25014223e-02  2.57528486e+00 -1.72308870e-02
  2.99528876e+00 -2.18913578e-02  3.41124773e+00 -2.84593077e-02
  3.82420749e+00 -3.49582637e-02  4.23316831e+00 -4.13652278e-02
  4.63908392e+00 -4.97026690e-02  5.04000086e+00 -5.79251203e-02
  5.43691886e+00 -6.60555798e-02  5.82981491e+00 -7.50937829e-02
  6.21768929e+00 -8.50167316e-02  6.59958826e+00 -9.38019570e-02
  6.97544282e+00 -1.04448666e-01  7.34532196e+00 -1.13957651e-01
  7.70718022e+00 -1.24282388e-01  8.06104059e+00 -1.34423141e-01
  8.40688008e+00 -1.45379646e-01  8.74274522e+00 -1.55106436e-01
  9.06856701e+00 -1.66602717e-01  9.38441443e+00 -1.76869282e-01
  9.68824204e+00 -1.87859608e-01  9.98107255e+00 -1.98596956e-01
  1.02619062e+01 -2.09058328e-01  1.05307431e+01 -2.19243725e-01
  1.07855607e+01 -2.30106885e-01  1.27150380e+01 -3.18504332e-01]"
1878,"[ 6.14065559e-01 -6.99664138e-04  1.21613261e+00 -1.20978024e-03
  1.80821671e+00 -5.62064399e-04  2.38828651e+00 -7.24675761e-04
  2.95837336e+00  2.70544816e-04  3.51547762e+00  2.47098434e-03
  4.06158325e+00  4.84517624e-03  4.59569038e+00  7.40891617e-03
  5.11681493e+00  1.11778751e-02  5.62495690e+00  1.61520529e-02
  6.12010049e+00  2.13315744e-02  6.59924607e+00  2.67638267e-02
  7.06340932e+00  3.34328892e-02  7.50955902e+00  3.93863986e-02
  7.93871084e+00  4.56084343e-02  8.34886504e+00  5.21305878e-02
  8.73800605e+00  5.79845751e-02  9.10713377e+00  6.31546006e-02
  9.45524831e+00  6.76564599e-02  9.78033413e+00  7.05218691e-02
  1.00844226e+01  7.37189874e-02  1.03654981e+01  7.62795308e-02
  1.06245605e+01  7.81877038e-02  1.08605943e+01  7.84594266e-02
  1.10766305e+01  7.90470629e-02  1.12696696e+01  7.99979996e-02
  1.14436795e+01  7.92493035e-02  1.15967078e+01  7.98321917e-02
  1.17307069e+01  7.87154472e-02  1.22417379e+01  7.66431114e-02]"
1879,"[ 6.32010404e-01  1.68808521e-03  1.23903082e+00  2.15121396e-03
  1.82103425e+00  4.38926475e-03  2.37804769e+00  5.40235907e-03
  2.90906218e+00  6.18145655e-03  3.41608665e+00  5.74459745e-03
  3.89810313e+00  6.08270089e-03  4.35612958e+00  5.20484774e-03
  4.79116596e+00  3.12003788e-03  5.20420323e+00  8.37230704e-04
  5.59724132e+00 -1.62557405e-03  5.97028921e+00 -5.26833587e-03
  6.32533783e+00 -9.07309550e-03  6.66637802e+00 -1.20038939e-02
  6.99342778e+00 -1.60606502e-02  7.30947798e+00 -2.02164051e-02
  7.61652854e+00 -2.44531589e-02  7.91657939e+00 -2.87529118e-02
  8.21263040e+00 -3.30886643e-02  8.50668150e+00 -3.74424165e-02
  8.79973263e+00 -4.18051686e-02  9.09479268e+00 -4.71498805e-02
  9.39184365e+00 -5.14766330e-02  9.69389442e+00 -5.57583862e-02
  9.99995402e+00 -6.10040994e-02  1.03120134e+01 -6.61958133e-02
  1.06300725e+01 -7.13335280e-02  1.09521315e+01 -7.64352431e-02
  1.12791902e+01 -8.14919588e-02  1.47087533e+01 -1.28628216e-01]"
1880,"[ 1.22063263e+00 -1.58106227e-02  2.42835925e+00 -4.58842983e-02
  3.62342588e+00 -8.92517672e-02  4.80292476e+00 -1.45174909e-01
  5.96660984e+00 -2.14622983e-01  7.11375790e+00 -2.96380690e-01
  8.24364573e+00 -3.89232730e-01  9.35458084e+00 -4.91717764e-01
  1.04465632e+01 -6.03835790e-01  1.15179004e+01 -7.24125469e-01
  1.25678692e+01 -8.51371502e-01  1.35967156e+01 -9.84604629e-01
  1.46025011e+01 -1.12333277e+00  1.55857178e+01 -1.26561740e+00
  1.65453965e+01 -1.41121249e+00  1.74815370e+01 -1.56011804e+00
  1.83922010e+01 -1.71184195e+00  1.92788497e+01 -1.86469177e+00
  2.01392986e+01 -2.01914465e+00  2.09737937e+01 -2.17423135e+00
  2.17820890e+01 -2.33092113e+00  2.25634613e+01 -2.48799868e+00
  2.33176645e+01 -2.64643326e+00  2.40432522e+01 -2.80379428e+00
  2.47409476e+01 -2.96129703e+00  2.54109968e+01 -3.11797226e+00
  2.60517072e+01 -3.27235862e+00  2.66630789e+01 -3.42445611e+00
  2.72460811e+01 -3.57451078e+00  3.18579530e+01 -4.84218504e+00]"
1881,"[8.68060517e-01 2.98986966e-03 1.71194283e+00 8.70271806e-03
 2.52970273e+00 1.60339990e-02 3.32228583e+00 2.60352835e-02
 4.08780090e+00 3.66034294e-02 4.82514338e+00 4.96826534e-02
 5.53636344e+00 6.43803099e-02 6.21946390e+00 8.05904485e-02
 6.87649491e+00 9.74204239e-02 7.50745648e+00 1.14870236e-01
 8.11334721e+00 1.32992860e-01 8.69521866e+00 1.50842675e-01
 9.25307083e+00 1.68419681e-01 9.78890092e+00 1.85829830e-01
 1.03027619e+01 2.02074523e-01 1.07975966e+01 2.18311285e-01
 1.12724594e+01 2.33488542e-01 1.17313446e+01 2.47818196e-01
 1.21752509e+01 2.61353222e-01 1.26051239e+01 2.75145192e-01
 1.30241183e+01 2.86357243e-01 1.34350709e+01 2.98144088e-01
 1.38390334e+01 3.09560106e-01 1.42400000e+01 3.20817200e-01
 1.46400211e+01 3.31022722e-01 1.50410408e+01 3.41281219e-01
 1.54480520e+01 3.51857568e-01 1.58611078e+01 3.61753171e-01
 1.62831509e+01 3.72125552e-01 2.20329252e+01 5.09914420e-01]"
1882,"[ 6.60270940e-01 -2.07021373e-03  1.29147441e+00 -3.85391496e-03
  1.89366937e+00 -6.34936370e-03  2.46579860e+00 -8.61726570e-03
  3.01085688e+00 -1.04807237e-02  3.53078176e+00 -1.08235460e-02
  4.02668944e+00 -1.15832870e-02  4.50145676e+00 -1.05865292e-02
  4.95819643e+00 -9.65289542e-03  5.39984427e+00 -7.60722827e-03
  5.83039332e+00 -4.21366464e-03  6.25090080e+00 -4.11498770e-04
  6.66530079e+00  5.03339245e-03  7.07570775e+00  1.02424206e-02
  7.48300199e+00  1.72710714e-02  7.89023726e+00  2.52979822e-02
  8.29847079e+00  3.33838588e-02  8.70558814e+00  4.34072896e-02
  9.11458407e+00  5.55451720e-02  9.52358000e+00  6.76830543e-02
  9.93145974e+00  8.17584909e-02  1.03383412e+01  9.57749618e-02
  1.07411117e+01  1.11552090e-01  1.11397713e+01  1.29089874e-01
  1.15334395e+01  1.46332830e-01  1.19200610e+01  1.64161285e-01
  1.22975801e+01  1.83455569e-01  1.26681705e+01  2.01338832e-01
  1.30286602e+01  2.20628957e-01  1.67963335e+01  4.22143370e-01]"
1883,"[ 6.28335481e-01 -2.74297441e-03  1.23463684e+00 -7.60672828e-03
  1.81770559e+00 -1.53419952e-02  2.37971484e+00 -2.54219241e-02
  2.92044071e+00 -3.88211312e-02  3.44130557e+00 -5.38142667e-02
  3.94163778e+00 -7.33251790e-02  4.42600746e+00 -9.53255499e-02
  4.89246537e+00 -1.19367614e-01  5.34273685e+00 -1.46873753e-01
  5.77899504e+00 -1.77317116e-01  6.19929068e+00 -2.10249938e-01
  6.60557302e+00 -2.46119983e-01  6.99806594e+00 -2.83952636e-01
  7.37482020e+00 -3.23300131e-01  7.73681043e+00 -3.64386351e-01
  8.08306200e+00 -4.06987414e-01  8.41282418e+00 -4.49904820e-01
  8.72707159e+00 -4.93362453e-01  9.02288038e+00 -5.36688665e-01
  9.30219978e+00 -5.80331220e-01  9.56232982e+00 -6.22643855e-01
  9.80446901e+00 -6.62875837e-01  1.00283935e+01 -7.02001781e-01
  1.02343271e+01 -7.39047072e-01  1.04224937e+01 -7.73037093e-01
  1.05936441e+01 -8.05170343e-01  1.07480021e+01 -8.34472206e-01
  1.08867663e+01 -8.60191948e-01  1.16946829e+01 -1.00576561e+00]"
1884,"[8.02329024e-01 1.06674039e-03 1.58560661e+00 3.56266634e-03
 2.34889319e+00 5.45868228e-03 3.09209878e+00 9.75343832e-03
 3.81431382e+00 1.34182889e-02 4.51350922e+00 1.73927929e-02
 5.18965498e+00 2.26765006e-02 5.84181153e+00 2.72403162e-02
 6.46994889e+00 3.20837898e-02 7.07409705e+00 3.62073715e-02
 7.65225690e+00 3.95510701e-02 8.20542801e+00 4.21448813e-02
 8.73358037e+00 4.49883549e-02 9.23577442e+00 4.60523956e-02
 9.71095063e+00 4.73061077e-02 1.01611681e+01 4.68103823e-02
 1.05833681e+01 4.64743330e-02 1.09805794e+01 4.53883961e-02
 1.13508029e+01 4.34925808e-02 1.16940085e+01 4.17864369e-02
 1.20111958e+01 4.02999601e-02 1.23033944e+01 3.80635958e-02
 1.25705442e+01 3.70764441e-02 1.28137048e+01 3.53694003e-02
 1.30338158e+01 3.49715601e-02 1.32329362e+01 3.39438144e-02
 1.34120356e+01 3.33157088e-02 1.35720836e+01 3.41167887e-02
 1.37151393e+01 3.44079451e-02 1.47474548e+01 3.93750004e-02]"
