,0
432,"[6.00416814e-01 2.15619194e-03 1.18282638e+00 5.17207485e-03
 1.74513632e+00 8.25901066e-03 2.28635196e+00 1.15200199e-02
 2.80746797e+00 1.48520821e-02 3.30539730e+00 1.75695796e-02
 3.78123764e+00 2.05641711e-02 4.23399432e+00 2.39388772e-02
 4.66445598e+00 2.56013189e-02 5.07083929e+00 2.77468958e-02
 5.45503060e+00 2.91748875e-02 5.81504054e+00 3.00913350e-02
 6.15196682e+00 3.13878972e-02 6.46560340e+00 3.10752155e-02
 6.75615631e+00 3.11426484e-02 7.02462024e+00 3.14871754e-02
 7.26989749e+00 3.12171376e-02 7.49497209e+00 3.00234736e-02
 7.69806072e+00 3.01015828e-02 7.88094671e+00 2.92560657e-02
 8.04383610e+00 2.94762806e-02 8.18851219e+00 2.85668282e-02
 8.31518104e+00 2.85170666e-02 8.42672366e+00 2.80232552e-02
 8.52214537e+00 2.71884144e-02 8.60364158e+00 2.77958615e-02
 8.67200091e+00 2.77532175e-02 8.72832107e+00 2.79521411e-02
 8.77448840e+00 2.71919119e-02 8.86912147e+00 2.84494501e-02]"
433,"[3.33935924e-01 2.60744188e-03 6.51752035e-01 4.82549326e-03
 9.51658437e-01 8.84419390e-03 1.23335502e+00 1.16785924e-02
 1.49604688e+00 1.54186924e-02 1.74062896e+00 1.89694740e-02
 1.96610627e+00 2.24309734e-02 2.17237878e+00 2.48082066e-02
 2.36064154e+00 2.79911053e-02 2.52969951e+00 3.00897379e-02
 2.68064769e+00 3.19990522e-02 2.81348610e+00 3.37190481e-02
 2.93020469e+00 3.50496535e-02 3.03070343e+00 3.49958846e-02
 3.11617738e+00 3.54476729e-02 3.18861650e+00 3.62049463e-02
 3.24792076e+00 3.62727211e-02 3.29608013e+00 3.54509249e-02
 3.33528464e+00 3.55294534e-02 3.36642925e+00 3.54132867e-02
 3.39150392e+00 3.49023526e-02 3.41150363e+00 3.38966150e-02
 3.42961341e+00 3.40859333e-02 3.44573322e+00 3.44753238e-02
 3.46374297e+00 3.36696584e-02 3.48394275e+00 3.46538884e-02
 3.50901742e+00 3.41429543e-02 3.53926708e+00 3.51218074e-02
 3.57648162e+00 3.54004080e-02 4.69809297e+00 4.52482147e-02]"
434,"[7.25556808e-01 5.94295548e-03 1.42033353e+00 1.57051506e-02
 2.08206526e+00 2.64812086e-02 2.71093414e+00 4.02628169e-02
 3.30675802e+00 5.50582880e-02 3.86962797e+00 7.18634657e-02
 4.40035769e+00 8.85955851e-02 4.90003410e+00 1.06159413e-01
 5.36856612e+00 1.23559105e-01 5.80794543e+00 1.40612506e-01
 6.22016373e+00 1.57137463e-01 6.60512994e+00 1.72138131e-01
 6.96691850e+00 1.86246046e-01 7.30453358e+00 1.99552284e-01
 7.62087164e+00 2.10787769e-01 7.91711066e+00 2.21853113e-01
 8.19506018e+00 2.30574472e-01 8.45490236e+00 2.38943535e-01
 8.69862889e+00 2.46778147e-01 8.92714452e+00 2.52991386e-01
 9.14044927e+00 2.57583253e-01 9.34071697e+00 2.62363282e-01
 9.52686070e+00 2.66426704e-01 9.70087215e+00 2.69591367e-01
 9.86275132e+00 2.71857269e-01 1.00145810e+01 2.74038100e-01
 1.01563611e+01 2.76133860e-01 1.02900834e+01 2.77962395e-01
 1.04147521e+01 2.79614781e-01 1.14614440e+01 2.94346148e-01]"
435,"[ 5.51385491e-02 -8.60463862e-04  1.07288761e-01 -1.45665968e-03
  1.57534836e-01 -8.80564221e-04  2.07692822e-01 -1.30058134e-03
  2.60927236e-01 -9.88753927e-04  3.16153874e-01 -8.53105212e-04
  3.77445278e-01 -2.49880011e-04  4.44713356e-01 -1.75190902e-04
  5.19950336e-01 -8.05216581e-04  6.03332394e-01 -1.47731893e-04
  6.97671691e-01 -4.59230040e-04  8.01064091e-01 -5.67419747e-04
  9.16586020e-01  2.59543517e-04  1.04306519e+00  1.17523948e-04
  1.17959357e+00  9.07234701e-05  1.32716728e+00  9.10527355e-05
  1.48379409e+00  2.94690441e-04  1.65047012e+00  6.13547238e-04
  1.82420703e+00  1.31189117e-03  2.00400870e+00  2.47781159e-03
  2.18987513e+00  4.11130850e-03  2.37972602e+00  5.39244801e-03
  2.57165722e+00  7.49352140e-03  2.76657676e+00  9.33032675e-03
  2.96258050e+00  1.20751553e-02  3.15750003e+00  1.39119607e-02
  3.35341568e+00  1.56606767e-02  3.54742720e+00  1.85816839e-02
  3.74035451e+00  2.05946680e-02  5.79584253e+00  3.75941511e-02]"
436,"[1.85605841e-01 6.86823806e-04 3.58173279e-01 1.37927736e-03
 5.16705291e-01 2.15448766e-03 6.61201879e-01 3.01245471e-03
 7.93657085e-01 3.79892451e-03 9.15067929e-01 4.43677005e-03
 1.02543441e+00 4.92599134e-03 1.12682770e+00 6.10935564e-03
 1.22116472e+00 6.83558768e-03 1.30951961e+00 8.02458173e-03
 1.39388641e+00 9.52208379e-03 1.47518502e+00 1.02539456e-02
 1.55448959e+00 1.11400614e-02 1.63479119e+00 1.19490502e-02
 1.71509278e+00 1.27580389e-02 1.79738841e+00 1.34127737e-02
 1.88267511e+00 1.38361275e-02 1.97202702e+00 1.49479945e-02
 2.06436999e+00 1.58284806e-02 2.16277222e+00 1.72432259e-02
 2.26615955e+00 1.82723362e-02 2.37552902e+00 1.88386845e-02
 2.49203188e+00 2.08591863e-02 2.61543677e+00 2.13427778e-02
 2.74697208e+00 2.32033959e-02 2.88648356e+00 2.44469980e-02
 3.03412547e+00 2.70676266e-02 3.19173758e+00 2.89169852e-02
 3.35832289e+00 3.00722007e-02 5.70317563e+00 5.42928861e-02]"
437,"[6.50774890e-01 1.02092179e-03 1.28354519e+00 2.95555235e-03
 1.89731655e+00 5.90989582e-03 2.48988820e+00 8.10722910e-03
 3.06047782e+00 1.16422877e-02 3.60699064e+00 1.57327142e-02
 4.12932068e+00 1.93841429e-02 4.62558520e+00 2.38029478e-02
 5.09567820e+00 2.79947631e-02 5.53970568e+00 3.29539547e-02
 5.95745564e+00 3.66917910e-02 6.34715135e+00 4.14090118e-02
 6.71156391e+00 4.47988733e-02 7.04891658e+00 4.90621151e-02
 7.36098609e+00 5.19979975e-02 7.64897882e+00 5.54892478e-02
 7.91388913e+00 5.94298619e-02 8.15649937e+00 6.17251043e-02
 8.37911630e+00 6.51460637e-02 8.58252227e+00 6.75980046e-02
 8.77090675e+00 7.06456419e-02 8.94505210e+00 7.21942400e-02
 9.10726505e+00 7.50148878e-02 9.25932235e+00 7.69068455e-02
 9.40541345e+00 7.94348281e-02 9.54543235e+00 8.16044698e-02
 9.68335651e+00 8.29917541e-02 9.82138668e+00 8.53734041e-02
 9.96041122e+00 8.76490500e-02 1.21275949e+01 1.25129791e-01]"
438,"[ 1.08816024e+00 -1.28562986e-02  2.16754198e+00 -3.70235609e-02
  3.23619680e+00 -7.20505209e-02  4.29315047e+00 -1.17711546e-01
  5.33862864e+00 -1.73032423e-01  6.37045725e+00 -2.38536100e-01
  7.38863629e+00 -3.14222576e-01  8.39144297e+00 -3.98666372e-01
  9.38007714e+00 -4.91118910e-01  1.03523647e+01 -5.92103136e-01
  1.13073316e+01 -7.01393417e-01  1.22454289e+01 -8.17041328e-01
  1.31654568e+01 -9.39795449e-01  1.40688409e+01 -1.06793299e+00
  1.49524328e+01 -1.20175126e+00  1.58186323e+01 -1.33975310e+00
  1.66645166e+01 -1.48126162e+00  1.74920343e+01 -1.62672807e+00
  1.82987139e+01 -1.77352715e+00  1.90845555e+01 -1.92165883e+00
  1.98505333e+01 -2.07134877e+00  2.05941758e+01 -2.21997163e+00
  2.13152575e+01 -2.36850163e+00  2.20142297e+01 -2.51499035e+00
  2.26889182e+01 -2.65996072e+00  2.33407486e+01 -2.80168996e+00
  2.39675467e+01 -2.94070102e+00  2.45697639e+01 -3.07504546e+00
  2.51469489e+01 -3.20667172e+00  2.97703858e+01 -4.30930554e+00]"
439,"[ 0.48717592 -0.01768127  0.95009844 -0.04150851  1.38737576 -0.06973162
  1.79802948 -0.1025573   2.18360299 -0.13761533  2.54213949 -0.17531913
  2.87461739 -0.21546198  3.18237338 -0.25469528  3.46365735 -0.29441082
  3.72140453 -0.33398851  3.9552015  -0.37147154  4.16721177 -0.4074249
  4.35743535 -0.44184859  4.52860074 -0.47314411  4.68189305 -0.50208315
  4.81829068 -0.52845901  4.94016385 -0.55381509  5.04905595 -0.57578118
  5.14754391 -0.59687909  5.23758454 -0.61669541  5.32113463 -0.63481673
  5.4005644  -0.65278646  5.47685226 -0.67039789  5.55314012 -0.68800932
  5.63061308 -0.70639246  5.71143467 -0.72611229  5.79874678 -0.74752712
  5.89373453 -0.77140865  5.99758302 -0.79852857  8.12981171 -1.48154163]"
440,"[ 7.37033061e-01 -5.16919943e-04  1.45508445e+00 -3.20089056e-03
  2.15513653e+00 -6.04319303e-03  2.83519819e+00 -1.00613811e-02
  3.49527821e+00 -1.62554160e-02  4.13437664e+00 -2.46340940e-02
  4.75249347e+00 -3.51974152e-02  5.34863754e+00 -4.89541370e-02
  5.92280005e+00 -6.49042981e-02  6.47298988e+00 -8.40654522e-02
  7.00021579e+00 -1.07428765e-01  7.50246905e+00 -1.34011866e-01
  7.98074963e+00 -1.63805961e-01  8.43305760e+00 -1.96828641e-01
  8.86039293e+00 -2.33071110e-01  9.26275561e+00 -2.72533369e-01
  9.64014565e+00 -3.15215417e-01  9.99254546e+00 -3.59117331e-01
  1.03209638e+01 -4.05230278e-01  1.06273918e+01 -4.52536702e-01
  1.09128205e+01 -5.00027847e-01  1.11782589e+01 -5.48694877e-01
  1.14266891e+01 -5.96511482e-01  1.16591287e+01 -6.45468788e-01
  1.18785601e+01 -6.93540482e-01  1.20869918e+01 -7.41708936e-01
  1.22874327e+01 -7.90947720e-01  1.24808739e+01 -8.40248078e-01
  1.26703239e+01 -8.90583582e-01  1.50027548e+01 -1.72509931e+00]"
441,"[3.26878994e-01 3.51454690e-04 6.50880894e-01 2.01528748e-03
 9.72894064e-01 3.89112854e-03 1.29281250e+00 4.98461219e-03
 1.60985384e+00 7.39047394e-03 1.92480044e+00 9.01397827e-03
 2.23676395e+00 1.09554950e-02 2.54464399e+00 1.23266626e-02
 2.84865258e+00 1.51162124e-02 3.14747732e+00 1.64470516e-02
 3.44033587e+00 1.84139155e-02 3.72712223e+00 2.00224386e-02
 4.00694802e+00 2.23729907e-02 4.27960125e+00 2.34768403e-02
 4.54529391e+00 2.53227189e-02 4.80193128e+00 2.71282690e-02
 5.05139609e+00 2.76871167e-02 5.29191160e+00 2.92000016e-02
 5.52426018e+00 2.95721883e-02 5.74765946e+00 3.08984122e-02
 5.96289181e+00 3.10839378e-02 6.16906887e+00 3.12291349e-02
 6.36629664e+00 3.23283693e-02 6.55535747e+00 3.22869054e-02
 6.73635737e+00 3.20991088e-02 6.90940235e+00 3.27593454e-02
 7.07438640e+00 3.32732494e-02 7.23319224e+00 3.24344468e-02
 7.38404316e+00 3.24436774e-02 8.75583456e+00 3.30314255e-02]"
442,"[ 5.13047572e-01  4.35090402e-04  9.99084558e-01  2.15754070e-04
  1.45812375e+00  3.41909133e-04  1.89015237e+00 -1.86362538e-04
  2.29517039e+00 -1.36906094e-03  2.67319063e+00 -2.20626795e-03
  3.02420028e+00 -3.69790170e-03  3.35121189e+00 -4.88243198e-03
  3.65221284e+00 -6.73418497e-03  3.92821584e+00 -8.26603853e-03
  4.18120792e+00 -1.05035027e-02  4.41120189e+00 -1.24466594e-02
  4.61819773e+00 -1.40955087e-02  4.80418251e+00 -1.64755605e-02
  4.96918179e+00 -1.75869787e-02  5.11416992e+00 -1.94423954e-02
  5.24015961e+00 -2.10546886e-02  5.34815076e+00 -2.24366542e-02
  5.44015603e+00 -2.26139660e-02  5.51714972e+00 -2.35992562e-02
  5.58014457e+00 -2.44054028e-02  5.63114039e+00 -2.50579977e-02
  5.67114991e+00 -2.45699187e-02  5.70214737e+00 -2.49665940e-02
  5.72514549e+00 -2.52609015e-02  5.74314402e+00 -2.54912291e-02
  5.74314402e+00 -2.54912291e-02  5.74314402e+00 -2.54912291e-02
  5.74314402e+00 -2.54912291e-02  5.74314402e+00 -2.54912291e-02]"
443,"[6.87785140e-01 1.26512193e-03 1.35448002e+00 2.97852084e-03
 2.00096196e+00 4.03099847e-03 2.62436712e+00 5.76363774e-03
 3.22557283e+00 7.06724037e-03 3.80259256e+00 8.17369103e-03
 4.35454901e+00 1.01921880e-02 4.88109436e+00 1.01429634e-02
 5.38058990e+00 1.12376698e-02 5.85280377e+00 1.14897952e-02
 6.29685864e+00 1.20085379e-02 6.71176127e+00 1.29098404e-02
 7.09640245e+00 1.33163888e-02 7.45089812e+00 1.42214393e-02
 7.77536423e+00 1.66182476e-02 8.06857563e+00 1.86362444e-02
 8.33263478e+00 2.10368008e-02 8.56643249e+00 2.29426032e-02
 8.77119389e+00 2.62242213e-02 8.94890550e+00 3.06497703e-02
 9.10032868e+00 3.41167961e-02 9.22768183e+00 3.83799258e-02
 9.33382878e+00 4.20980765e-02 9.41976279e+00 4.51553060e-02
 9.48968876e+00 4.90743567e-02 9.54647051e+00 5.25141459e-02
 9.59308783e+00 5.51268464e-02 9.63152721e+00 5.66805736e-02
 9.66500031e+00 5.88140125e-02 1.02275695e+01 8.27498576e-02]"
444,"[ 5.13132925e-01 -7.75647126e-04  1.00354751e+00 -3.52033295e-03
  1.47160142e+00 -6.26629720e-03  1.91711582e+00 -9.99742002e-03
  2.34009070e+00 -1.47137014e-02  2.74168879e+00 -1.96100904e-02
  3.12289396e+00 -2.48654162e-02  3.48370621e+00 -3.04796788e-02
  3.82493060e+00 -3.76155875e-02  4.14692477e+00 -4.43053821e-02
  4.45049378e+00 -5.17117718e-02  4.73662151e+00 -6.00135859e-02
  5.00468175e+00 -6.70642349e-02  5.25512187e+00 -7.59941884e-02
  5.48946226e+00 -8.40306352e-02  5.70654019e+00 -9.19786263e-02
  5.90832343e+00 -1.00195820e-01  6.09481199e+00 -1.08682216e-01
  6.26716856e+00 -1.16632764e-01  6.42637704e+00 -1.24226293e-01
  6.57458400e+00 -1.30836580e-01  6.71241568e+00 -1.38610217e-01
  6.84237631e+00 -1.44953220e-01  6.96527095e+00 -1.51028298e-01
  7.08190466e+00 -1.57998162e-01  7.19478167e+00 -1.63268829e-01
  7.30452821e+00 -1.68986888e-01  7.41230700e+00 -1.74347290e-01
  7.51713414e+00 -1.79171203e-01  8.63069804e+00 -2.14884625e-01]"
445,"[ 6.97652007e-01 -1.29518497e-03  1.39131299e+00 -2.85816949e-03
  2.07606111e+00 -6.02145929e-03  2.74990087e+00 -1.09189542e-02
  3.41276530e+00 -1.65528978e-02  4.06172810e+00 -2.41218961e-02
  4.69572455e+00 -3.26951426e-02  5.31382385e+00 -4.33373437e-02
  5.91496129e+00 -5.51176928e-02  6.49913687e+00 -6.80361899e-02
  7.06541979e+00 -8.31575413e-02  7.61360920e+00 -9.74884779e-02
  8.14290818e+00 -1.14089219e-01  8.65318285e+00 -1.30964251e-01
  9.14443319e+00 -1.48113574e-01  9.61672616e+00 -1.66534946e-01
  1.00679993e+01 -1.85364509e-01  1.04982526e+01 -2.04602263e-01
  1.09084838e+01 -2.24181258e-01  1.12967644e+01 -2.45233150e-01
  1.16640252e+01 -2.66693234e-01  1.20103331e+01 -2.89559266e-01
  1.23346234e+01 -3.12900439e-01  1.26379608e+01 -3.37647559e-01
  1.29212761e+01 -3.62735920e-01  1.31846363e+01 -3.89163279e-01
  1.34299699e+01 -4.15797980e-01  1.36583417e+01 -4.43570829e-01
  1.38717471e+01 -4.72347926e-01  1.57823970e+01 -8.36246607e-01]"
446,"[4.71827604e-01 1.64689347e-03 9.39428229e-01 4.75414791e-03
 1.40293250e+00 8.33033156e-03 1.86432329e+00 1.26366957e-02
 2.32360058e+00 1.76732403e-02 2.78360806e+00 2.48232741e-02
 3.24348490e+00 3.29647396e-02 3.70633605e+00 4.14980821e-02
 4.17203086e+00 5.14147333e-02 4.64255221e+00 6.29759444e-02
 5.11703929e+00 7.50596580e-02 5.59734432e+00 8.89185573e-02
 6.08458939e+00 1.03691836e-01 6.57765241e+00 1.20240300e-01
 7.07765546e+00 1.37703144e-01 7.58459853e+00 1.56080368e-01
 8.09735957e+00 1.76232776e-01 8.61619982e+00 1.96177507e-01
 9.13986661e+00 2.17766798e-01 9.66762975e+00 2.38887160e-01
 1.01982366e+01 2.61390830e-01 1.07288434e+01 2.83894501e-01
 1.12594502e+01 3.06398171e-01 1.17859606e+01 3.29370771e-01
 1.23065225e+01 3.51559617e-01 1.28200137e+01 3.73825515e-01
 1.33214771e+01 3.95515337e-01 1.38109127e+01 4.16629083e-01
 1.42840935e+01 4.38627114e-01 1.80342639e+01 6.22067274e-01]"
447,"[ 7.26044058e-01 -1.61552778e-04  1.43307843e+00  4.71709941e-04
  2.12112470e+00 -1.00095285e-04  2.78917214e+00 -8.87822852e-04
  3.43623160e+00 -2.90221060e-03  4.06230307e+00 -6.14325852e-03
  4.66739737e+00 -1.16109083e-02  5.25049294e+00 -1.73160727e-02
  5.81162219e+00 -2.62585769e-02  6.35277420e+00 -3.74168868e-02
  6.87194907e+00 -5.08125947e-02  7.37116830e+00 -6.84239919e-02
  7.85142103e+00 -8.92403404e-02  8.31370719e+00 -1.13250844e-01
  8.76004827e+00 -1.42433794e-01  9.19043346e+00 -1.75789250e-01
  9.60787339e+00 -2.14284763e-01  1.00143787e+01 -2.58898683e-01
  1.04109279e+01 -3.07620332e-01  1.08015529e+01 -3.63406350e-01
  1.11862538e+01 -4.26256736e-01  1.15670198e+01 -4.95149957e-01
  1.19478830e+01 -5.73042654e-01  1.23288325e+01 -6.58934884e-01
  1.27118898e+01 -7.54804939e-01  1.30980765e+01 -8.62641907e-01
  1.34893817e+01 -9.81424253e-01  1.38858378e+01 -1.11415180e+00
  1.42874447e+01 -1.26082456e+00  1.88485043e+01 -4.20575445e+00]"
448,"[ 5.69565465e-01  4.26053921e-04  1.12609451e+00  1.07937896e-03
  1.66840343e+00  6.29072941e-05  2.19478329e+00  5.51466068e-04
  2.70594747e+00 -5.35707463e-04  3.19999890e+00 -2.01491838e-03
  3.67703163e+00 -2.89060057e-03  4.13785312e+00 -5.24795065e-03
  4.58165592e+00 -7.00177201e-03  5.00934153e+00 -9.24169516e-03
  5.42199959e+00 -1.10662184e-02  5.81953602e+00 -1.34709078e-02
  6.20313453e+00 -1.45586956e-02  6.57559369e+00 -1.66029072e-02
  6.93620011e+00 -1.65227798e-02  7.28874794e+00 -1.66857033e-02
  7.63342531e+00 -1.51005455e-02  7.97321891e+00 -1.20494996e-02
  8.30812875e+00 -7.53256550e-03  8.64232521e+00  6.51313048e-05
  8.97661573e+00  8.65839423e-03  9.31327365e+00  2.10457928e-02
  9.65320046e+00  3.61376965e-02  9.99848135e+00  5.47415427e-02
  1.03512015e+01  7.76647686e-02  1.07124506e+01  1.05808876e-01
  1.10832242e+01  1.39079800e-01  1.14647060e+01  1.79374610e-01
  1.18569900e+01  2.27688870e-01  1.68199643e+01  1.62002310e+00]"
449,"[ 5.84007704e-01 -3.89720542e-05  1.15001565e+00  1.57215867e-05
  1.69601867e+00 -8.25498239e-04  2.22102717e+00 -5.57454960e-04
  2.72603074e+00 -1.18532515e-03  3.21003459e+00 -1.70391869e-03
  3.67403352e+00 -3.11842570e-03  4.11903790e+00 -3.43407690e-03
  4.54503733e+00 -4.65084522e-03  4.95403700e+00 -5.77915150e-03
  5.34703688e+00 -6.82419938e-03  5.72404219e+00 -6.78600240e-03
  6.08704248e+00 -7.67494079e-03  6.43704294e+00 -8.49623173e-03
  6.77404878e+00 -8.24988876e-03  7.09905479e+00 -7.94110200e-03
  7.41205576e+00 -8.56985790e-03  7.71406728e+00 -7.14140074e-03
  8.00507375e+00 -6.65568988e-03  8.28508036e+00 -6.11273888e-03
  8.55408713e+00 -5.51254774e-03  8.81209925e+00 -3.85512998e-03
  9.05810632e+00 -3.13525489e-03  9.29410833e+00 -3.36332976e-03
  9.51811571e+00 -2.52897438e-03  9.73211281e+00 -3.64255542e-03
  9.93611005e+00 -4.70409996e-03  1.01311022e+01 -6.71879812e-03
  1.03170893e+01 -9.68664989e-03  1.23244012e+01 -1.47133859e-01]"
450,"[4.79337339e-01 8.45689911e-04 9.34618476e-01 5.51589443e-04
 1.36491563e+00 1.15220604e-03 1.76919365e+00 1.68396900e-03
 2.14745254e+00 2.14687833e-03 2.50069165e+00 2.50514533e-03
 2.82791163e+00 2.79455871e-03 3.12914827e+00 4.01447783e-03
 3.40632870e+00 4.09460657e-03 3.65852515e+00 5.06945238e-03
 3.88670119e+00 5.90386718e-03 4.09285553e+00 6.52627362e-03
 4.27598882e+00 6.97246038e-03 4.43913492e+00 8.13442079e-03
 4.58125868e+00 9.04858415e-03 4.70535819e+00 9.60758442e-03
 4.81243280e+00 9.77563291e-03 4.90451702e+00 1.04805116e-02
 4.98157505e+00 1.07228612e-02 5.04560563e+00 1.04311043e-02
 5.09864326e+00 1.05330229e-02 5.14168729e+00 1.09928283e-02
 5.17673644e+00 1.17389432e-02 5.20575365e+00 1.17004308e-02
 5.22977407e+00 1.18408618e-02 5.25079640e+00 1.20886588e-02
 5.26982002e+00 1.24080332e-02 5.28884364e+00 1.27274076e-02
 5.30983018e+00 1.19758453e-02 6.19355291e+00 1.63513763e-02]"
451,"[ 4.80546719e-01  1.96242818e-03  9.42067874e-01  3.75767948e-03
  1.38460725e+00  6.38479500e-03  1.80712202e+00  8.88851596e-03
  2.20856936e+00  1.03135836e-02  2.58903684e+00  1.26580801e-02
  2.94943594e+00  1.38801410e-02  3.28876760e+00  1.40235485e-02
  3.60707562e+00  1.40873438e-02  3.90431622e+00  1.30724858e-02
  4.18248746e+00  1.08914099e-02  4.44063411e+00  8.58693933e-03
  4.67875615e+00  6.15907424e-03  4.89880788e+00  2.52120886e-03
  5.09983405e+00 -1.28383341e-03  5.28283370e+00 -5.29983488e-03
  5.44984869e+00 -8.61531912e-03  5.59979242e+00 -1.31845860e-02
  5.73479432e+00 -1.60980769e-02  5.85476681e+00 -1.93538739e-02
  5.96070895e+00 -2.29957595e-02  6.05370734e+00 -2.50694337e-02
  6.13467345e+00 -2.76167611e-02  6.20469389e+00 -2.86834418e-02
  6.26368110e+00 -3.02675580e-02  6.31467597e+00 -3.15014156e-02
  6.35667948e+00 -3.23412322e-02  6.39173349e+00 -3.18755315e-02
  6.42074946e+00 -3.21461779e-02  6.64584018e+00 -3.50039138e-02]"
452,"[6.20697058e-02 5.92973654e-04 1.16184218e-01 2.49548759e-03
 1.62227177e-01 2.70979924e-03 2.04311933e-01 4.07850480e-03
 2.42360911e-01 4.60310922e-03 2.78411395e-01 5.20528683e-03
 3.14461879e-01 5.80746444e-03 3.52510858e-01 6.33206886e-03
 3.93557579e-01 6.74031349e-03 4.41599033e-01 6.87705196e-03
 4.95674759e-01 7.78031838e-03 5.57744465e-01 8.37329203e-03
 6.29806646e-01 8.57839973e-03 7.12899336e-01 9.35610240e-03
 8.07022536e-01 1.07064000e-02 9.13136705e-01 1.15912586e-02
 1.03227988e+00 1.29711388e-02 1.16245356e+00 1.49236141e-02
 1.30569504e+00 1.83703586e-02 1.46092748e+00 2.13516640e-02
 1.62619119e+00 2.49443510e-02 1.80248540e+00 2.91096330e-02
 1.98884967e+00 3.48855440e-02 2.18320791e+00 4.03511623e-02
 2.38559892e+00 4.65057353e-02 2.59402420e+00 5.34268363e-02
 2.80948301e+00 6.10756786e-02 3.02897758e+00 6.95686220e-02
 3.25250794e+00 7.89056666e-02 5.83510259e+00 1.98825851e-01]"
453,"[ 8.30889199e-01 -3.72901107e-04  1.63776530e+00 -1.35484309e-03
  2.41956358e+00 -2.01501950e-03  3.17528631e+00 -2.42038022e-03
  3.90500042e+00 -3.56868158e-03  4.60863896e+00 -4.46216725e-03
  5.28527114e+00 -6.16554345e-03  5.93476304e+00 -6.68329750e-03
  6.55831328e+00 -8.94174854e-03  7.15578795e+00 -1.09453839e-02
  7.72625625e+00 -1.37589098e-02  8.27071594e+00 -1.73153763e-02
  8.79023172e+00 -2.25455899e-02  9.28367193e+00 -2.75209878e-02
  9.75216824e+00 -3.41701329e-02  1.01956537e+01 -4.14952687e-02
  1.06141952e+01 -5.04941516e-02  1.10076590e+01 -5.91712689e-02
  1.13761118e+01 -6.85243770e-02  1.17206186e+01 -7.94842823e-02
  1.20399805e+01 -8.91246657e-02  1.23363271e+01 -9.93071401e-02
  1.26075959e+01 -1.09167849e-01  1.28557825e+01 -1.18572892e-01
  1.30818844e+01 -1.27455321e-01  1.32839063e+01 -1.35949033e-01
  1.34647076e+01 -1.41857668e-01  1.36244890e+01 -1.48174494e-01
  1.37641144e+01 -1.52837049e-01  1.44021019e+01 -1.61142496e-01]"
454,"[5.46275286e-01 7.76610016e-03 1.07147782e+00 1.65012115e-02
 1.57356101e+00 2.71061730e-02 2.05457145e+00 3.86801458e-02
 2.51355932e+00 5.01753496e-02 2.95347203e+00 6.27375253e-02
 3.37435856e+00 7.53678734e-02 3.77721772e+00 8.81153740e-02
 4.16509488e+00 1.00128169e-01 4.53794106e+00 1.12405057e-01
 4.89984943e+00 1.23144362e-01 5.24967424e+00 1.35293501e-01
 5.59155764e+00 1.46051998e-01 5.92545063e+00 1.56418651e-01
 6.25335083e+00 1.66491422e-01 6.57725583e+00 1.76368271e-01
 6.89716563e+00 1.86049199e-01 7.21607663e+00 1.95681146e-01
 7.53199123e+00 2.05166152e-01 7.84790583e+00 2.14651158e-01
 8.16386941e+00 2.23137365e-01 8.47878521e+00 2.32573390e-01
 8.79374999e+00 2.41010616e-01 9.10771597e+00 2.49398862e-01
 9.42068315e+00 2.57738127e-01 9.73165273e+00 2.65979431e-01
 1.00416235e+01 2.74171755e-01 1.03475991e+01 2.82168158e-01
 1.06495305e+01 2.90967439e-01 1.34412354e+01 3.85820090e-01]"
455,"[3.43089524e-01 1.60588092e-03 6.77182575e-01 2.95979477e-03
 1.00427837e+00 4.11773423e-03 1.32434891e+00 6.07930732e-03
 1.63742220e+00 7.84490602e-03 1.94446984e+00 1.04421347e-02
 2.24352062e+00 1.28153927e-02 2.53754536e+00 1.60482769e-02
 2.82560045e+00 1.81135751e-02 3.10760190e+00 2.20101113e-02
 3.38363369e+00 2.47390614e-02 3.65463945e+00 2.83276379e-02
 3.91964757e+00 3.17482362e-02 4.17863003e+00 3.60004646e-02
 4.43264246e+00 3.91131032e-02 4.67962963e+00 4.30293755e-02
 4.91961955e+00 4.67496734e-02 5.15258421e+00 5.12736049e-02
 5.37857961e+00 5.46019540e-02 5.59754976e+00 5.87339367e-02
 5.80755144e+00 6.16143444e-02 6.01052786e+00 6.52983856e-02
 6.20550741e+00 6.87584562e-02 6.39249011e+00 7.19945560e-02
 6.57147594e+00 7.50066851e-02 6.74346451e+00 7.78228397e-02
 6.90748422e+00 7.94154157e-02 7.06547828e+00 8.18396216e-02
 7.21747469e+00 8.40958494e-02 8.75968216e+00 9.82775752e-02]"
